tool	rank	metric	sample	value
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_6	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_6	0.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_6	1.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_6	1.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_6	1.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_6	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_6	510.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_6	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_6	0.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_6	1.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_6	1.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_6	1.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_6	1.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_6	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_6	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_6	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_6	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_6	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_6	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_6	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_6	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_6	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_6	0.0
Gold standard	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_6	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_6	0.0
Gold standard	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_6	1.0
Gold standard	phylum	Sum of abundances	marmgCAMI2_short_read_sample_6	1.0000099999999998
Gold standard	class	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9432300000000002
Gold standard	order	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9729099999999998
Gold standard	family	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9642099999999997
Gold standard	genus	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9895899999999996
Gold standard	species	Sum of abundances	marmgCAMI2_short_read_sample_6	0.8757499999999991
Gold standard	strain	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9996699999999986
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_6	2.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_6	22.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_6	30.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_6	70.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_6	110.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_6	210.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_6	326.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_6	510.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_7	0.3810291481388292
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_7	0.5497088624540352
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_sample_7	1.278048165778887
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_sample_7	0.4266229586206223
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_sample_7	1.7851811222513265
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_sample_7	0.5357357619558182
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_sample_7	2.989022125152272
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_sample_7	0.7134292225011747
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_sample_7	3.363961040455855
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_sample_7	0.7243061821255752
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_sample_7	3.920239862558046
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_sample_7	0.7471358638047698
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_sample_7	3.8699284144148423
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_sample_7	0.6859255861106138
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_sample_7	4.786175844057591
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_sample_7	0.7884010244719352
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_sample_7	2.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_sample_7	1.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_sample_7	1.0
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_sample_7	1.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_7	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_sample_7	20.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_sample_7	1.0
Gold standard	phylum	Purity	marmgCAMI2_short_read_sample_7	1.0
Gold standard	phylum	F1 score	marmgCAMI2_short_read_sample_7	1.0
Gold standard	phylum	Jaccard index	marmgCAMI2_short_read_sample_7	1.0
Gold standard	class	True positives	marmgCAMI2_short_read_sample_7	28.0
Gold standard	class	False negatives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	class	False positives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	class	Completeness	marmgCAMI2_short_read_sample_7	1.0
Gold standard	class	Purity	marmgCAMI2_short_read_sample_7	1.0
Gold standard	class	F1 score	marmgCAMI2_short_read_sample_7	1.0
Gold standard	class	Jaccard index	marmgCAMI2_short_read_sample_7	1.0
Gold standard	order	True positives	marmgCAMI2_short_read_sample_7	66.0
Gold standard	order	False negatives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	order	False positives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	order	Completeness	marmgCAMI2_short_read_sample_7	1.0
Gold standard	order	Purity	marmgCAMI2_short_read_sample_7	1.0
Gold standard	order	F1 score	marmgCAMI2_short_read_sample_7	1.0
Gold standard	order	Jaccard index	marmgCAMI2_short_read_sample_7	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_sample_7	104.0
Gold standard	family	False negatives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	family	Completeness	marmgCAMI2_short_read_sample_7	1.0
Gold standard	family	Purity	marmgCAMI2_short_read_sample_7	1.0
Gold standard	family	F1 score	marmgCAMI2_short_read_sample_7	1.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_7	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_sample_7	190.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_7	1.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_7	1.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_7	1.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_7	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_sample_7	282.0
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_7	1.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_7	1.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_7	1.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_7	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_7	433.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_7	0.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_7	1.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_7	1.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_7	1.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_7	1.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_7	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_7	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_7	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_7	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_7	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_7	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_7	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_7	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_7	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_7	0.0
Gold standard	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_7	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_7	0.0
Gold standard	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_7	1.0
Gold standard	phylum	Sum of abundances	marmgCAMI2_short_read_sample_7	0.99999
Gold standard	class	Sum of abundances	marmgCAMI2_short_read_sample_7	0.9512100000000003
Gold standard	order	Sum of abundances	marmgCAMI2_short_read_sample_7	0.9720600000000001
Gold standard	family	Sum of abundances	marmgCAMI2_short_read_sample_7	0.9590999999999998
Gold standard	genus	Sum of abundances	marmgCAMI2_short_read_sample_7	0.9830299999999997
Gold standard	species	Sum of abundances	marmgCAMI2_short_read_sample_7	0.8679799999999989
Gold standard	strain	Sum of abundances	marmgCAMI2_short_read_sample_7	0.9993999999999993
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_7	2.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_7	20.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_7	28.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_7	66.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_7	104.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_7	190.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_7	282.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_7	433.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_8	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_8	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_8	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_8	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_8	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_8	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_8	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_8	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_8	0.368218073517096
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_8	0.5312263886288022
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_sample_8	1.2341034280242416
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_sample_8	0.3935913585024861
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_sample_8	1.7142970773004444
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_sample_8	0.5040275188212312
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_sample_8	2.916298201695472
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_sample_8	0.6819092537358126
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_sample_8	3.357562517240338
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_sample_8	0.7063214080847994
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_sample_8	3.8979735773341977
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_sample_8	0.7251668251753985
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_sample_8	3.924043912562679
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_sample_8	0.6715177694424326
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_sample_8	4.809797881884401
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_sample_8	0.7663009521015346
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_sample_8	2.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_sample_8	1.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_sample_8	1.0
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_sample_8	1.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_8	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_sample_8	23.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_sample_8	1.0
Gold standard	phylum	Purity	marmgCAMI2_short_read_sample_8	1.0
Gold standard	phylum	F1 score	marmgCAMI2_short_read_sample_8	1.0
Gold standard	phylum	Jaccard index	marmgCAMI2_short_read_sample_8	1.0
Gold standard	class	True positives	marmgCAMI2_short_read_sample_8	30.0
Gold standard	class	False negatives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	class	False positives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	class	Completeness	marmgCAMI2_short_read_sample_8	1.0
Gold standard	class	Purity	marmgCAMI2_short_read_sample_8	1.0
Gold standard	class	F1 score	marmgCAMI2_short_read_sample_8	1.0
Gold standard	class	Jaccard index	marmgCAMI2_short_read_sample_8	1.0
Gold standard	order	True positives	marmgCAMI2_short_read_sample_8	72.0
Gold standard	order	False negatives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	order	False positives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	order	Completeness	marmgCAMI2_short_read_sample_8	1.0
Gold standard	order	Purity	marmgCAMI2_short_read_sample_8	1.0
Gold standard	order	F1 score	marmgCAMI2_short_read_sample_8	1.0
Gold standard	order	Jaccard index	marmgCAMI2_short_read_sample_8	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_sample_8	116.0
Gold standard	family	False negatives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	family	Completeness	marmgCAMI2_short_read_sample_8	1.0
Gold standard	family	Purity	marmgCAMI2_short_read_sample_8	1.0
Gold standard	family	F1 score	marmgCAMI2_short_read_sample_8	1.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_8	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_sample_8	216.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_8	1.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_8	1.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_8	1.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_8	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_sample_8	345.0
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_8	1.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_8	1.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_8	1.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_8	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_8	532.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_8	0.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_8	1.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_8	1.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_8	1.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_8	1.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_8	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_8	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_8	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_8	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_8	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_8	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_8	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_8	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_8	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_8	0.0
Gold standard	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_8	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_8	0.0
Gold standard	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_8	1.0
Gold standard	phylum	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9999900000000004
Gold standard	class	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9620500000000001
Gold standard	order	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9714100000000009
Gold standard	family	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9630100000000013
Gold standard	genus	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9773500000000017
Gold standard	species	Sum of abundances	marmgCAMI2_short_read_sample_8	0.8727900000000026
Gold standard	strain	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9993100000000037
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_8	2.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_8	23.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_8	30.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_8	72.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_8	116.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_8	216.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_8	345.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_8	532.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_9	0.28627611749274107
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_9	0.41300913503172376
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_sample_9	1.3097355328770404
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_sample_9	0.43019408122884795
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_sample_9	1.8737649866058077
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_sample_9	0.5564598660799381
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_sample_9	3.011772707552791
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_sample_9	0.729749125317102
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_sample_9	3.3892615614536536
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_sample_9	0.739211690643525
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_sample_9	3.979569940792307
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_sample_9	0.766339882086658
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_sample_9	3.812200761396495
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_sample_9	0.6804926641662814
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_sample_9	4.902422203989917
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_sample_9	0.8135631003551482
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_sample_9	2.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_sample_9	21.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	phylum	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	phylum	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	phylum	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	class	True positives	marmgCAMI2_short_read_sample_9	29.0
Gold standard	class	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	class	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	class	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	class	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	class	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	class	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	order	True positives	marmgCAMI2_short_read_sample_9	62.0
Gold standard	order	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	order	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	order	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	order	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	order	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	order	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_sample_9	98.0
Gold standard	family	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	family	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	family	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	family	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_sample_9	180.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_sample_9	271.0
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_9	414.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_9	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_9	0.0
Gold standard	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_9	1.0
Gold standard	phylum	Sum of abundances	marmgCAMI2_short_read_sample_9	1.0
Gold standard	class	Sum of abundances	marmgCAMI2_short_read_sample_9	0.96173
Gold standard	order	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9743500000000002
Gold standard	family	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9610800000000005
Gold standard	genus	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9763900000000005
Gold standard	species	Sum of abundances	marmgCAMI2_short_read_sample_9	0.8183100000000016
Gold standard	strain	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9995800000000031
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_9	2.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_9	21.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_9	29.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_9	62.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_9	98.0
