tool	rank	metric	sample	value
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	False positives	marmgCAMI2_short_read_sample_0	27.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Completeness	marmgCAMI2_short_read_sample_0	0.96
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Purity	marmgCAMI2_short_read_sample_0	0.47058823529411764
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	F1 score	marmgCAMI2_short_read_sample_0	0.631578947368421
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Jaccard index	marmgCAMI2_short_read_sample_0	0.46153846153846156
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	True positives	marmgCAMI2_short_read_sample_0	65.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	False negatives	marmgCAMI2_short_read_sample_0	2.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	False positives	marmgCAMI2_short_read_sample_0	60.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Completeness	marmgCAMI2_short_read_sample_0	0.9701492537313433
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Purity	marmgCAMI2_short_read_sample_0	0.52
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	F1 score	marmgCAMI2_short_read_sample_0	0.6770833333333334
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Jaccard index	marmgCAMI2_short_read_sample_0	0.5118110236220472
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	True positives	marmgCAMI2_short_read_sample_0	107.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	False negatives	marmgCAMI2_short_read_sample_0	2.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	False positives	marmgCAMI2_short_read_sample_0	124.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Completeness	marmgCAMI2_short_read_sample_0	0.981651376146789
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Purity	marmgCAMI2_short_read_sample_0	0.46320346320346323
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	F1 score	marmgCAMI2_short_read_sample_0	0.6294117647058823
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Jaccard index	marmgCAMI2_short_read_sample_0	0.4592274678111588
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	True positives	marmgCAMI2_short_read_sample_0	171.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	False negatives	marmgCAMI2_short_read_sample_0	10.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	False positives	marmgCAMI2_short_read_sample_0	355.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Completeness	marmgCAMI2_short_read_sample_0	0.9447513812154696
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Purity	marmgCAMI2_short_read_sample_0	0.32509505703422054
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	F1 score	marmgCAMI2_short_read_sample_0	0.4837340876944838
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_0	0.31902985074626866
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	True positives	marmgCAMI2_short_read_sample_0	241.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	False negatives	marmgCAMI2_short_read_sample_0	15.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	False positives	marmgCAMI2_short_read_sample_0	994.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Completeness	marmgCAMI2_short_read_sample_0	0.94140625
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Purity	marmgCAMI2_short_read_sample_0	0.1951417004048583
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	F1 score	marmgCAMI2_short_read_sample_0	0.3232729711602951
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Jaccard index	marmgCAMI2_short_read_sample_0	0.1928
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	True positives	marmgCAMI2_short_read_sample_0	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	False negatives	marmgCAMI2_short_read_sample_0	389.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	False positives	marmgCAMI2_short_read_sample_0	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	Completeness	marmgCAMI2_short_read_sample_0	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	Purity	marmgCAMI2_short_read_sample_0	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_0	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	L1 norm error	marmgCAMI2_short_read_sample_0	0.20974000000000007
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	L1 norm error	marmgCAMI2_short_read_sample_0	0.3033200000000001
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	L1 norm error	marmgCAMI2_short_read_sample_0	0.3752699999999997
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_0	0.3878599999999994
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	L1 norm error	marmgCAMI2_short_read_sample_0	0.5302399999999977
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_0	0.02714956428571429
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_0	2.431560624882359
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_0	3.2063107463531964
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_0	8585.810596782016
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9999700000000006
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9999700000000008
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9997700000000005
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9992500000000024
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Sum of abundances	marmgCAMI2_short_read_sample_0	0.996020000000009
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Taxon counts	marmgCAMI2_short_read_sample_0	51.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Taxon counts	marmgCAMI2_short_read_sample_0	125.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Taxon counts	marmgCAMI2_short_read_sample_0	231.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Taxon counts	marmgCAMI2_short_read_sample_0	526.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Taxon counts	marmgCAMI2_short_read_sample_0	1235.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.10688344551331304
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.151737194903546
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.1814513645044046
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.18444821697538172
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.2558860789436335
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Shannon diversity	marmgCAMI2_short_read_sample_1	1.856633247826934
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Shannon equitability	marmgCAMI2_short_read_sample_1	0.4796013543588914
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Shannon diversity	marmgCAMI2_short_read_sample_1	3.1415041416549374
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Shannon equitability	marmgCAMI2_short_read_sample_1	0.6620756749872816
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Shannon diversity	marmgCAMI2_short_read_sample_1	3.7257995622357747
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Shannon equitability	marmgCAMI2_short_read_sample_1	0.696787850409257
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Shannon diversity	marmgCAMI2_short_read_sample_1	4.2413890080635115
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Shannon equitability	marmgCAMI2_short_read_sample_1	0.6947637449115811
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Shannon diversity	marmgCAMI2_short_read_sample_1	4.925480895875377
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Shannon equitability	marmgCAMI2_short_read_sample_1	0.7044354932753291
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	True positives	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	False negatives	marmgCAMI2_short_read_sample_1	2.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	False positives	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	Completeness	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	Purity	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	True positives	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	False negatives	marmgCAMI2_short_read_sample_1	21.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	False positives	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	Completeness	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	Purity	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	Jaccard index	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	True positives	marmgCAMI2_short_read_sample_1	30.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	False negatives	marmgCAMI2_short_read_sample_1	1.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	False positives	marmgCAMI2_short_read_sample_1	18.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Completeness	marmgCAMI2_short_read_sample_1	0.967741935483871
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Purity	marmgCAMI2_short_read_sample_1	0.625
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	F1 score	marmgCAMI2_short_read_sample_1	0.759493670886076
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Jaccard index	marmgCAMI2_short_read_sample_1	0.6122448979591837
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	True positives	marmgCAMI2_short_read_sample_1	70.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	False negatives	marmgCAMI2_short_read_sample_1	2.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	False positives	marmgCAMI2_short_read_sample_1	45.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Completeness	marmgCAMI2_short_read_sample_1	0.9722222222222222
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Purity	marmgCAMI2_short_read_sample_1	0.6086956521739131
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	F1 score	marmgCAMI2_short_read_sample_1	0.7486631016042781
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Jaccard index	marmgCAMI2_short_read_sample_1	0.5982905982905983
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	True positives	marmgCAMI2_short_read_sample_1	113.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	False negatives	marmgCAMI2_short_read_sample_1	4.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	False positives	marmgCAMI2_short_read_sample_1	97.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Completeness	marmgCAMI2_short_read_sample_1	0.9658119658119658
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Purity	marmgCAMI2_short_read_sample_1	0.5380952380952381
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	F1 score	marmgCAMI2_short_read_sample_1	0.691131498470948
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Jaccard index	marmgCAMI2_short_read_sample_1	0.5280373831775701
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	True positives	marmgCAMI2_short_read_sample_1	193.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	False negatives	marmgCAMI2_short_read_sample_1	10.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	False positives	marmgCAMI2_short_read_sample_1	255.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Completeness	marmgCAMI2_short_read_sample_1	0.9507389162561576
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Purity	marmgCAMI2_short_read_sample_1	0.43080357142857145
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	F1 score	marmgCAMI2_short_read_sample_1	0.5929339477726575
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_1	0.42139737991266374
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	True positives	marmgCAMI2_short_read_sample_1	281.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	False negatives	marmgCAMI2_short_read_sample_1	19.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	False positives	marmgCAMI2_short_read_sample_1	807.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Completeness	marmgCAMI2_short_read_sample_1	0.9366666666666666
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Purity	marmgCAMI2_short_read_sample_1	0.25827205882352944
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	F1 score	marmgCAMI2_short_read_sample_1	0.40489913544668593
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Jaccard index	marmgCAMI2_short_read_sample_1	0.25383920505871727
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	True positives	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	False negatives	marmgCAMI2_short_read_sample_1	450.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	False positives	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	Completeness	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	Purity	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_1	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	L1 norm error	marmgCAMI2_short_read_sample_1	0.20866000000000004
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	L1 norm error	marmgCAMI2_short_read_sample_1	0.29654
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	L1 norm error	marmgCAMI2_short_read_sample_1	0.35346000000000044
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_1	0.3661500000000001
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	L1 norm error	marmgCAMI2_short_read_sample_1	0.4867899999999991
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_1	0.026148875238095233
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_1	1.9756358589243752
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_1	3.0765432546862637
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_1	7290.902733807811
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9999500000000003
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9999100000000002
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9997999999999998
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9992000000000024
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9959900000000055
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Taxon counts	marmgCAMI2_short_read_sample_1	48.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Taxon counts	marmgCAMI2_short_read_sample_1	115.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Taxon counts	marmgCAMI2_short_read_sample_1	210.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Taxon counts	marmgCAMI2_short_read_sample_1	448.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Taxon counts	marmgCAMI2_short_read_sample_1	1088.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.09841373271701724
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.15687921181458797
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.1875685218832516
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.19103007651708373
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.26485036076103147
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Shannon diversity	marmgCAMI2_short_read_sample_2	1.8162409394206938
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Shannon equitability	marmgCAMI2_short_read_sample_2	0.4743826207087992
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Shannon diversity	marmgCAMI2_short_read_sample_2	3.095737715277182
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Shannon equitability	marmgCAMI2_short_read_sample_2	0.6560852931660213
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Shannon diversity	marmgCAMI2_short_read_sample_2	3.5702180443182447
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Shannon equitability	marmgCAMI2_short_read_sample_2	0.6757676265441066
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Shannon diversity	marmgCAMI2_short_read_sample_2	4.12944640744271
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Shannon equitability	marmgCAMI2_short_read_sample_2	0.6828497213634303
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Shannon diversity	marmgCAMI2_short_read_sample_2	4.851697654264806
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Shannon equitability	marmgCAMI2_short_read_sample_2	0.7017474642426029
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	True positives	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	False negatives	marmgCAMI2_short_read_sample_2	2.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	False positives	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	Completeness	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	Purity	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	True positives	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	False negatives	marmgCAMI2_short_read_sample_2	22.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	False positives	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	Completeness	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	Purity	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	phylum	Jaccard index	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	True positives	marmgCAMI2_short_read_sample_2	26.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	False negatives	marmgCAMI2_short_read_sample_2	2.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	False positives	marmgCAMI2_short_read_sample_2	20.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Completeness	marmgCAMI2_short_read_sample_2	0.9285714285714286
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Purity	marmgCAMI2_short_read_sample_2	0.5652173913043478
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	F1 score	marmgCAMI2_short_read_sample_2	0.7027027027027025
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	Jaccard index	marmgCAMI2_short_read_sample_2	0.5416666666666666
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	True positives	marmgCAMI2_short_read_sample_2	66.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	False negatives	marmgCAMI2_short_read_sample_2	2.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	False positives	marmgCAMI2_short_read_sample_2	46.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Completeness	marmgCAMI2_short_read_sample_2	0.9705882352941176
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Purity	marmgCAMI2_short_read_sample_2	0.5892857142857143
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	F1 score	marmgCAMI2_short_read_sample_2	0.7333333333333333
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	Jaccard index	marmgCAMI2_short_read_sample_2	0.5789473684210527
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	True positives	marmgCAMI2_short_read_sample_2	103.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	False negatives	marmgCAMI2_short_read_sample_2	3.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	False positives	marmgCAMI2_short_read_sample_2	94.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Completeness	marmgCAMI2_short_read_sample_2	0.9716981132075472
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Purity	marmgCAMI2_short_read_sample_2	0.5228426395939086
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	F1 score	marmgCAMI2_short_read_sample_2	0.6798679867986799
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	Jaccard index	marmgCAMI2_short_read_sample_2	0.515
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	True positives	marmgCAMI2_short_read_sample_2	189.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	False negatives	marmgCAMI2_short_read_sample_2	7.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	False positives	marmgCAMI2_short_read_sample_2	234.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Completeness	marmgCAMI2_short_read_sample_2	0.9642857142857143
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Purity	marmgCAMI2_short_read_sample_2	0.44680851063829785
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	F1 score	marmgCAMI2_short_read_sample_2	0.6106623586429725
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_2	0.43953488372093025
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	True positives	marmgCAMI2_short_read_sample_2	262.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	False negatives	marmgCAMI2_short_read_sample_2	12.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	False positives	marmgCAMI2_short_read_sample_2	744.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Completeness	marmgCAMI2_short_read_sample_2	0.9562043795620438
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Purity	marmgCAMI2_short_read_sample_2	0.26043737574552683
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	F1 score	marmgCAMI2_short_read_sample_2	0.40937499999999993
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	species	Jaccard index	marmgCAMI2_short_read_sample_2	0.25736738703339884
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	True positives	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	False negatives	marmgCAMI2_short_read_sample_2	429.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	False positives	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	Completeness	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	Purity	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_2	0.0
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	class	L1 norm error	marmgCAMI2_short_read_sample_2	0.1933200000000001
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	order	L1 norm error	marmgCAMI2_short_read_sample_2	0.3063600000000001
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	family	L1 norm error	marmgCAMI2_short_read_sample_2	0.3644100000000001
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_2	0.3782299999999996
