tool	rank	metric	sample	value
Gold standard	order	Shannon equitability	strmgCAMI2_short_read_sample_61	0.5621932386156728
Gold standard	family	Shannon diversity	strmgCAMI2_short_read_sample_61	1.0595749489334556
Gold standard	family	Shannon equitability	strmgCAMI2_short_read_sample_61	0.4822333410351796
Gold standard	genus	Shannon diversity	strmgCAMI2_short_read_sample_61	1.3818738674624975
Gold standard	genus	Shannon equitability	strmgCAMI2_short_read_sample_61	0.5561069537885425
Gold standard	species	Shannon diversity	strmgCAMI2_short_read_sample_61	1.2663459397958956
Gold standard	species	Shannon equitability	strmgCAMI2_short_read_sample_61	0.42271665962110977
Gold standard	strain	Shannon diversity	strmgCAMI2_short_read_sample_61	3.9042152583393066
Gold standard	strain	Shannon equitability	strmgCAMI2_short_read_sample_61	0.6494829035321148
Gold standard	superkingdom	True positives	strmgCAMI2_short_read_sample_61	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_short_read_sample_61	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_short_read_sample_61	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_short_read_sample_61	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_short_read_sample_61	1.0
Gold standard	phylum	True positives	strmgCAMI2_short_read_sample_61	4.0
Gold standard	phylum	False negatives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	phylum	False positives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	phylum	Completeness	strmgCAMI2_short_read_sample_61	1.0
Gold standard	phylum	Purity	strmgCAMI2_short_read_sample_61	1.0
Gold standard	phylum	F1 score	strmgCAMI2_short_read_sample_61	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_short_read_sample_61	1.0
Gold standard	class	True positives	strmgCAMI2_short_read_sample_61	5.0
Gold standard	class	False negatives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	class	False positives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	class	Completeness	strmgCAMI2_short_read_sample_61	1.0
Gold standard	class	Purity	strmgCAMI2_short_read_sample_61	1.0
Gold standard	class	F1 score	strmgCAMI2_short_read_sample_61	1.0
Gold standard	class	Jaccard index	strmgCAMI2_short_read_sample_61	1.0
Gold standard	order	True positives	strmgCAMI2_short_read_sample_61	6.0
Gold standard	order	False negatives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	order	False positives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	order	Completeness	strmgCAMI2_short_read_sample_61	1.0
Gold standard	order	Purity	strmgCAMI2_short_read_sample_61	1.0
Gold standard	order	F1 score	strmgCAMI2_short_read_sample_61	1.0
Gold standard	order	Jaccard index	strmgCAMI2_short_read_sample_61	1.0
Gold standard	family	True positives	strmgCAMI2_short_read_sample_61	9.0
Gold standard	family	False negatives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	family	False positives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	family	Completeness	strmgCAMI2_short_read_sample_61	1.0
Gold standard	family	Purity	strmgCAMI2_short_read_sample_61	1.0
Gold standard	family	F1 score	strmgCAMI2_short_read_sample_61	1.0
Gold standard	family	Jaccard index	strmgCAMI2_short_read_sample_61	1.0
Gold standard	genus	True positives	strmgCAMI2_short_read_sample_61	12.0
Gold standard	genus	False negatives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	genus	False positives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	genus	Completeness	strmgCAMI2_short_read_sample_61	1.0
Gold standard	genus	Purity	strmgCAMI2_short_read_sample_61	1.0
Gold standard	genus	F1 score	strmgCAMI2_short_read_sample_61	1.0
Gold standard	genus	Jaccard index	strmgCAMI2_short_read_sample_61	1.0
Gold standard	species	True positives	strmgCAMI2_short_read_sample_61	20.0
Gold standard	species	False negatives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	species	False positives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	species	Completeness	strmgCAMI2_short_read_sample_61	1.0
Gold standard	species	Purity	strmgCAMI2_short_read_sample_61	1.0
Gold standard	species	F1 score	strmgCAMI2_short_read_sample_61	1.0
Gold standard	species	Jaccard index	strmgCAMI2_short_read_sample_61	1.0
Gold standard	strain	True positives	strmgCAMI2_short_read_sample_61	408.0
Gold standard	strain	False negatives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	strain	False positives	strmgCAMI2_short_read_sample_61	0.0
Gold standard	strain	Completeness	strmgCAMI2_short_read_sample_61	1.0
Gold standard	strain	Purity	strmgCAMI2_short_read_sample_61	1.0
Gold standard	strain	F1 score	strmgCAMI2_short_read_sample_61	1.0
Gold standard	strain	Jaccard index	strmgCAMI2_short_read_sample_61	1.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_short_read_sample_61	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_short_read_sample_61	0.0
Gold standard	class	L1 norm error	strmgCAMI2_short_read_sample_61	0.0
Gold standard	order	L1 norm error	strmgCAMI2_short_read_sample_61	0.0
Gold standard	family	L1 norm error	strmgCAMI2_short_read_sample_61	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_short_read_sample_61	0.0
Gold standard	species	L1 norm error	strmgCAMI2_short_read_sample_61	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_short_read_sample_61	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_short_read_sample_61	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_short_read_sample_61	0.0
Gold standard	na	Weighted UniFrac (CAMI)	strmgCAMI2_short_read_sample_61	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	strmgCAMI2_short_read_sample_61	0.0
Gold standard	superkingdom	Sum of abundances	strmgCAMI2_short_read_sample_61	1.0
Gold standard	phylum	Sum of abundances	strmgCAMI2_short_read_sample_61	1.0000010000000001
Gold standard	class	Sum of abundances	strmgCAMI2_short_read_sample_61	1.0000010000000001
Gold standard	order	Sum of abundances	strmgCAMI2_short_read_sample_61	1.0000010000000001
Gold standard	family	Sum of abundances	strmgCAMI2_short_read_sample_61	0.9997729999999998
Gold standard	genus	Sum of abundances	strmgCAMI2_short_read_sample_61	0.7943370000000001
Gold standard	species	Sum of abundances	strmgCAMI2_short_read_sample_61	0.74922
Gold standard	strain	Sum of abundances	strmgCAMI2_short_read_sample_61	0.9999980000000006
Gold standard	superkingdom	Taxon counts	strmgCAMI2_short_read_sample_61	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_short_read_sample_61	4.0
Gold standard	class	Taxon counts	strmgCAMI2_short_read_sample_61	5.0
Gold standard	order	Taxon counts	strmgCAMI2_short_read_sample_61	6.0
Gold standard	family	Taxon counts	strmgCAMI2_short_read_sample_61	9.0
Gold standard	genus	Taxon counts	strmgCAMI2_short_read_sample_61	12.0
Gold standard	species	Taxon counts	strmgCAMI2_short_read_sample_61	20.0
Gold standard	strain	Taxon counts	strmgCAMI2_short_read_sample_61	408.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_short_read_sample_62	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_short_read_sample_62	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_short_read_sample_62	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_short_read_sample_62	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_short_read_sample_62	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_short_read_sample_62	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_short_read_sample_62	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_short_read_sample_62	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_short_read_sample_62	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_short_read_sample_62	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_short_read_sample_62	0.7365925771526944
Gold standard	phylum	Shannon equitability	strmgCAMI2_short_read_sample_62	0.5313392291069068
Gold standard	class	Shannon diversity	strmgCAMI2_short_read_sample_62	0.7467557923628713
Gold standard	class	Shannon equitability	strmgCAMI2_short_read_sample_62	0.4639854613797957
Gold standard	order	Shannon diversity	strmgCAMI2_short_read_sample_62	0.8916167278842183
Gold standard	order	Shannon equitability	strmgCAMI2_short_read_sample_62	0.497620770643034
Gold standard	family	Shannon diversity	strmgCAMI2_short_read_sample_62	0.97872262754865
Gold standard	family	Shannon equitability	strmgCAMI2_short_read_sample_62	0.44543586379103467
Gold standard	genus	Shannon diversity	strmgCAMI2_short_read_sample_62	1.1599133469254765
Gold standard	genus	Shannon equitability	strmgCAMI2_short_read_sample_62	0.46678346932044085
Gold standard	species	Shannon diversity	strmgCAMI2_short_read_sample_62	1.2584227743364422
Gold standard	species	Shannon equitability	strmgCAMI2_short_read_sample_62	0.4200718420152782
Gold standard	strain	Shannon diversity	strmgCAMI2_short_read_sample_62	4.445374978378707
Gold standard	strain	Shannon equitability	strmgCAMI2_short_read_sample_62	0.7395071370820137
Gold standard	superkingdom	True positives	strmgCAMI2_short_read_sample_62	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_short_read_sample_62	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_short_read_sample_62	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_short_read_sample_62	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_short_read_sample_62	1.0
Gold standard	phylum	True positives	strmgCAMI2_short_read_sample_62	4.0
Gold standard	phylum	False negatives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	phylum	False positives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	phylum	Completeness	strmgCAMI2_short_read_sample_62	1.0
Gold standard	phylum	Purity	strmgCAMI2_short_read_sample_62	1.0
Gold standard	phylum	F1 score	strmgCAMI2_short_read_sample_62	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_short_read_sample_62	1.0
Gold standard	class	True positives	strmgCAMI2_short_read_sample_62	5.0
Gold standard	class	False negatives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	class	False positives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	class	Completeness	strmgCAMI2_short_read_sample_62	1.0
Gold standard	class	Purity	strmgCAMI2_short_read_sample_62	1.0
Gold standard	class	F1 score	strmgCAMI2_short_read_sample_62	1.0
Gold standard	class	Jaccard index	strmgCAMI2_short_read_sample_62	1.0
Gold standard	order	True positives	strmgCAMI2_short_read_sample_62	6.0
Gold standard	order	False negatives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	order	False positives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	order	Completeness	strmgCAMI2_short_read_sample_62	1.0
Gold standard	order	Purity	strmgCAMI2_short_read_sample_62	1.0
Gold standard	order	F1 score	strmgCAMI2_short_read_sample_62	1.0
Gold standard	order	Jaccard index	strmgCAMI2_short_read_sample_62	1.0
Gold standard	family	True positives	strmgCAMI2_short_read_sample_62	9.0
Gold standard	family	False negatives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	family	False positives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	family	Completeness	strmgCAMI2_short_read_sample_62	1.0
Gold standard	family	Purity	strmgCAMI2_short_read_sample_62	1.0
Gold standard	family	F1 score	strmgCAMI2_short_read_sample_62	1.0
Gold standard	family	Jaccard index	strmgCAMI2_short_read_sample_62	1.0
Gold standard	genus	True positives	strmgCAMI2_short_read_sample_62	12.0
Gold standard	genus	False negatives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	genus	False positives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	genus	Completeness	strmgCAMI2_short_read_sample_62	1.0
Gold standard	genus	Purity	strmgCAMI2_short_read_sample_62	1.0
Gold standard	genus	F1 score	strmgCAMI2_short_read_sample_62	1.0
Gold standard	genus	Jaccard index	strmgCAMI2_short_read_sample_62	1.0
Gold standard	species	True positives	strmgCAMI2_short_read_sample_62	20.0
Gold standard	species	False negatives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	species	False positives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	species	Completeness	strmgCAMI2_short_read_sample_62	1.0
Gold standard	species	Purity	strmgCAMI2_short_read_sample_62	1.0
Gold standard	species	F1 score	strmgCAMI2_short_read_sample_62	1.0
Gold standard	species	Jaccard index	strmgCAMI2_short_read_sample_62	1.0
Gold standard	strain	True positives	strmgCAMI2_short_read_sample_62	408.0
Gold standard	strain	False negatives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	strain	False positives	strmgCAMI2_short_read_sample_62	0.0
Gold standard	strain	Completeness	strmgCAMI2_short_read_sample_62	1.0
Gold standard	strain	Purity	strmgCAMI2_short_read_sample_62	1.0
Gold standard	strain	F1 score	strmgCAMI2_short_read_sample_62	1.0
Gold standard	strain	Jaccard index	strmgCAMI2_short_read_sample_62	1.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_short_read_sample_62	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_short_read_sample_62	0.0
Gold standard	class	L1 norm error	strmgCAMI2_short_read_sample_62	0.0
Gold standard	order	L1 norm error	strmgCAMI2_short_read_sample_62	0.0
Gold standard	family	L1 norm error	strmgCAMI2_short_read_sample_62	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_short_read_sample_62	0.0
Gold standard	species	L1 norm error	strmgCAMI2_short_read_sample_62	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_short_read_sample_62	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_short_read_sample_62	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_short_read_sample_62	0.0
Gold standard	na	Weighted UniFrac (CAMI)	strmgCAMI2_short_read_sample_62	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	strmgCAMI2_short_read_sample_62	0.0
Gold standard	superkingdom	Sum of abundances	strmgCAMI2_short_read_sample_62	1.0
Gold standard	phylum	Sum of abundances	strmgCAMI2_short_read_sample_62	1.0
Gold standard	class	Sum of abundances	strmgCAMI2_short_read_sample_62	1.0
Gold standard	order	Sum of abundances	strmgCAMI2_short_read_sample_62	1.0
Gold standard	family	Sum of abundances	strmgCAMI2_short_read_sample_62	0.998553
Gold standard	genus	Sum of abundances	strmgCAMI2_short_read_sample_62	0.9065549999999999
Gold standard	species	Sum of abundances	strmgCAMI2_short_read_sample_62	0.8945020000000001
Gold standard	strain	Sum of abundances	strmgCAMI2_short_read_sample_62	0.9999969999999998
Gold standard	superkingdom	Taxon counts	strmgCAMI2_short_read_sample_62	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_short_read_sample_62	4.0
Gold standard	class	Taxon counts	strmgCAMI2_short_read_sample_62	5.0
Gold standard	order	Taxon counts	strmgCAMI2_short_read_sample_62	6.0
Gold standard	family	Taxon counts	strmgCAMI2_short_read_sample_62	9.0
Gold standard	genus	Taxon counts	strmgCAMI2_short_read_sample_62	12.0
Gold standard	species	Taxon counts	strmgCAMI2_short_read_sample_62	20.0
Gold standard	strain	Taxon counts	strmgCAMI2_short_read_sample_62	408.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_short_read_sample_63	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_short_read_sample_63	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_short_read_sample_63	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_short_read_sample_63	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_short_read_sample_63	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_short_read_sample_63	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_short_read_sample_63	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_short_read_sample_63	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_short_read_sample_63	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_short_read_sample_63	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_short_read_sample_63	1.0583440679151295
Gold standard	phylum	Shannon equitability	strmgCAMI2_short_read_sample_63	0.7634338691677048
Gold standard	class	Shannon diversity	strmgCAMI2_short_read_sample_63	1.0664538768784864
Gold standard	class	Shannon equitability	strmgCAMI2_short_read_sample_63	0.6626250498011387
Gold standard	order	Shannon diversity	strmgCAMI2_short_read_sample_63	1.148948745442375
Gold standard	order	Shannon equitability	strmgCAMI2_short_read_sample_63	0.6412405041941134
Gold standard	family	Shannon diversity	strmgCAMI2_short_read_sample_63	1.2695144023227605
Gold standard	family	Shannon equitability	strmgCAMI2_short_read_sample_63	0.5777809038809506
Gold standard	genus	Shannon diversity	strmgCAMI2_short_read_sample_63	1.5175905564198233
Gold standard	genus	Shannon equitability	strmgCAMI2_short_read_sample_63	0.6107233672336531
Gold standard	species	Shannon diversity	strmgCAMI2_short_read_sample_63	1.5858046717167116
Gold standard	species	Shannon equitability	strmgCAMI2_short_read_sample_63	0.5293546041200105
Gold standard	strain	Shannon diversity	strmgCAMI2_short_read_sample_63	3.718228249598047
Gold standard	strain	Shannon equitability	strmgCAMI2_short_read_sample_63	0.619049221848386
Gold standard	superkingdom	True positives	strmgCAMI2_short_read_sample_63	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_short_read_sample_63	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_short_read_sample_63	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_short_read_sample_63	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_short_read_sample_63	1.0
Gold standard	phylum	True positives	strmgCAMI2_short_read_sample_63	4.0
Gold standard	phylum	False negatives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	phylum	False positives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	phylum	Completeness	strmgCAMI2_short_read_sample_63	1.0
Gold standard	phylum	Purity	strmgCAMI2_short_read_sample_63	1.0
Gold standard	phylum	F1 score	strmgCAMI2_short_read_sample_63	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_short_read_sample_63	1.0
Gold standard	class	True positives	strmgCAMI2_short_read_sample_63	5.0
Gold standard	class	False negatives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	class	False positives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	class	Completeness	strmgCAMI2_short_read_sample_63	1.0
Gold standard	class	Purity	strmgCAMI2_short_read_sample_63	1.0
Gold standard	class	F1 score	strmgCAMI2_short_read_sample_63	1.0
Gold standard	class	Jaccard index	strmgCAMI2_short_read_sample_63	1.0
Gold standard	order	True positives	strmgCAMI2_short_read_sample_63	6.0
Gold standard	order	False negatives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	order	False positives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	order	Completeness	strmgCAMI2_short_read_sample_63	1.0
Gold standard	order	Purity	strmgCAMI2_short_read_sample_63	1.0
Gold standard	order	F1 score	strmgCAMI2_short_read_sample_63	1.0
Gold standard	order	Jaccard index	strmgCAMI2_short_read_sample_63	1.0
Gold standard	family	True positives	strmgCAMI2_short_read_sample_63	9.0
Gold standard	family	False negatives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	family	False positives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	family	Completeness	strmgCAMI2_short_read_sample_63	1.0
Gold standard	family	Purity	strmgCAMI2_short_read_sample_63	1.0
Gold standard	family	F1 score	strmgCAMI2_short_read_sample_63	1.0
Gold standard	family	Jaccard index	strmgCAMI2_short_read_sample_63	1.0
Gold standard	genus	True positives	strmgCAMI2_short_read_sample_63	12.0
Gold standard	genus	False negatives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	genus	False positives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	genus	Completeness	strmgCAMI2_short_read_sample_63	1.0
Gold standard	genus	Purity	strmgCAMI2_short_read_sample_63	1.0
Gold standard	genus	F1 score	strmgCAMI2_short_read_sample_63	1.0
Gold standard	genus	Jaccard index	strmgCAMI2_short_read_sample_63	1.0
Gold standard	species	True positives	strmgCAMI2_short_read_sample_63	20.0
Gold standard	species	False negatives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	species	False positives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	species	Completeness	strmgCAMI2_short_read_sample_63	1.0
Gold standard	species	Purity	strmgCAMI2_short_read_sample_63	1.0
Gold standard	species	F1 score	strmgCAMI2_short_read_sample_63	1.0
Gold standard	species	Jaccard index	strmgCAMI2_short_read_sample_63	1.0
Gold standard	strain	True positives	strmgCAMI2_short_read_sample_63	406.0
Gold standard	strain	False negatives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	strain	False positives	strmgCAMI2_short_read_sample_63	0.0
Gold standard	strain	Completeness	strmgCAMI2_short_read_sample_63	1.0
Gold standard	strain	Purity	strmgCAMI2_short_read_sample_63	1.0
Gold standard	strain	F1 score	strmgCAMI2_short_read_sample_63	1.0
Gold standard	strain	Jaccard index	strmgCAMI2_short_read_sample_63	1.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_short_read_sample_63	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_short_read_sample_63	0.0
Gold standard	class	L1 norm error	strmgCAMI2_short_read_sample_63	0.0
Gold standard	order	L1 norm error	strmgCAMI2_short_read_sample_63	0.0
Gold standard	family	L1 norm error	strmgCAMI2_short_read_sample_63	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_short_read_sample_63	0.0
Gold standard	species	L1 norm error	strmgCAMI2_short_read_sample_63	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_short_read_sample_63	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_short_read_sample_63	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_short_read_sample_63	0.0
Gold standard	na	Weighted UniFrac (CAMI)	strmgCAMI2_short_read_sample_63	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	strmgCAMI2_short_read_sample_63	0.0
Gold standard	superkingdom	Sum of abundances	strmgCAMI2_short_read_sample_63	1.0
Gold standard	phylum	Sum of abundances	strmgCAMI2_short_read_sample_63	1.0000010000000001
Gold standard	class	Sum of abundances	strmgCAMI2_short_read_sample_63	1.0000010000000001
Gold standard	order	Sum of abundances	strmgCAMI2_short_read_sample_63	1.0000010000000001
Gold standard	family	Sum of abundances	strmgCAMI2_short_read_sample_63	0.998817
Gold standard	genus	Sum of abundances	strmgCAMI2_short_read_sample_63	0.9559549999999999
Gold standard	species	Sum of abundances	strmgCAMI2_short_read_sample_63	0.955721
Gold standard	strain	Sum of abundances	strmgCAMI2_short_read_sample_63	1.0000020000000012
Gold standard	superkingdom	Taxon counts	strmgCAMI2_short_read_sample_63	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_short_read_sample_63	4.0
Gold standard	class	Taxon counts	strmgCAMI2_short_read_sample_63	5.0
Gold standard	order	Taxon counts	strmgCAMI2_short_read_sample_63	6.0
Gold standard	family	Taxon counts	strmgCAMI2_short_read_sample_63	9.0
Gold standard	genus	Taxon counts	strmgCAMI2_short_read_sample_63	12.0
Gold standard	species	Taxon counts	strmgCAMI2_short_read_sample_63	20.0
Gold standard	strain	Taxon counts	strmgCAMI2_short_read_sample_63	406.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_short_read_sample_64	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_short_read_sample_64	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_short_read_sample_64	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_short_read_sample_64	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_short_read_sample_64	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_short_read_sample_64	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_short_read_sample_64	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_short_read_sample_64	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_short_read_sample_64	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_short_read_sample_64	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_short_read_sample_64	0.7598487014267956
Gold standard	phylum	Shannon equitability	strmgCAMI2_short_read_sample_64	0.5481149766871783
Gold standard	class	Shannon diversity	strmgCAMI2_short_read_sample_64	0.7599798700737745
Gold standard	class	Shannon equitability	strmgCAMI2_short_read_sample_64	0.47220204283891104
Gold standard	order	Shannon diversity	strmgCAMI2_short_read_sample_64	0.9165358854486543
Gold standard	order	Shannon equitability	strmgCAMI2_short_read_sample_64	0.5115284172844506
Gold standard	family	Shannon diversity	strmgCAMI2_short_read_sample_64	1.1275190292346884
Gold standard	family	Shannon equitability	strmgCAMI2_short_read_sample_64	0.5131560245888126
Gold standard	genus	Shannon diversity	strmgCAMI2_short_read_sample_64	1.2663463513545028
Gold standard	genus	Shannon equitability	strmgCAMI2_short_read_sample_64	0.509615261185985
Gold standard	species	Shannon diversity	strmgCAMI2_short_read_sample_64	1.259151722143744
Gold standard	species	Shannon equitability	strmgCAMI2_short_read_sample_64	0.4203151707712344
Gold standard	strain	Shannon diversity	strmgCAMI2_short_read_sample_64	3.6188295888864106
Gold standard	strain	Shannon equitability	strmgCAMI2_short_read_sample_64	0.6020077770449639
Gold standard	superkingdom	True positives	strmgCAMI2_short_read_sample_64	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_short_read_sample_64	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_short_read_sample_64	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_short_read_sample_64	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_short_read_sample_64	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_short_read_sample_64	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_short_read_sample_64	1.0
Gold standard	phylum	True positives	strmgCAMI2_short_read_sample_64	4.0
Gold standard	phylum	False negatives	strmgCAMI2_short_read_sample_64	0.0
Gold standard	phylum	False positives	strmgCAMI2_short_read_sample_64	0.0
Gold standard	phylum	Completeness	strmgCAMI2_short_read_sample_64	1.0
Gold standard	phylum	Purity	strmgCAMI2_short_read_sample_64	1.0
Gold standard	phylum	F1 score	strmgCAMI2_short_read_sample_64	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_short_read_sample_64	1.0
Gold standard	class	True positives	strmgCAMI2_short_read_sample_64	5.0
Gold standard	class	False negatives	strmgCAMI2_short_read_sample_64	0.0
Gold standard	class	False positives	strmgCAMI2_short_read_sample_64	0.0
Gold standard	class	Completeness	strmgCAMI2_short_read_sample_64	1.0
Gold standard	class	Purity	strmgCAMI2_short_read_sample_64	1.0
Gold standard	class	F1 score	strmgCAMI2_short_read_sample_64	1.0
Gold standard	class	Jaccard index	strmgCAMI2_short_read_sample_64	1.0
Gold standard	order	True positives	strmgCAMI2_short_read_sample_64	6.0
Gold standard	order	False negatives	strmgCAMI2_short_read_sample_64	0.0
Gold standard	order	False positives	strmgCAMI2_short_read_sample_64	0.0
Gold standard	order	Completeness	strmgCAMI2_short_read_sample_64	1.0
Gold standard	order	Purity	strmgCAMI2_short_read_sample_64	1.0
Gold standard	order	F1 score	strmgCAMI2_short_read_sample_64	1.0
Gold standard	order	Jaccard index	strmgCAMI2_short_read_sample_64	1.0
Gold standard	family	True positives	strmgCAMI2_short_read_sample_64	9.0
Gold standard	family	False negatives	strmgCAMI2_short_read_sample_64	0.0
Gold standard	family	False positives	strmgCAMI2_short_read_sample_64	0.0
